cif,formula,grupo_espacial,sitios,elementos,predicho_como,valor_salida_red
4125187,Ca6Te3N2,167,4,3,No_perovskita,1.56
4343145,Ce16Sm16O59.36,206,4,3,No_perovskita,1.56
9000772,NaFe(SO)2,15,4,4,No_perovskita,1.56
1521555,Gd3Ti2MnSi3,193,4,4,No_perovskita,1.57
1539662,Ce5NiGe2,126,4,3,No_perovskita,1.57
1539713,TlCu7S4,82,4,3,No_perovskita,1.57
2101578,S2N,102,4,2,No_perovskita,1.57
4030902,Rb2NbCuSe4,70,4,4,No_perovskita,1.57
4342501,Cr4.9Se8,12,4,2,No_perovskita,1.57
8103860,K4HgAs2,166,4,3,No_perovskita,1.57
1522392,Li2.74Pd5.26,10,4,2,No_perovskita,1.58
1528216,Rb2Cu(BrCl)2,64,4,4,No_perovskita,1.58
2004956,Ce2Cu1.411Bi4,129,4,3,No_perovskita,1.58
4000207,Sm3TiSb5,193,4,3,No_perovskita,1.58
7222947,K4ZnP2,166,4,3,No_perovskita,1.58
8104515,K2NaInP2,72,4,4,No_perovskita,1.58
1008514,Cs1.1Ti8O16,87,4,3,No_perovskita,1.59
1008698,D28.832Th8Zr16,227,4,3,No_perovskita,1.59
1524380,Dy5In3,140,4,2,No_perovskita,1.59
1534161,MgTe(BrO)6,205,4,4,No_perovskita,1.59
4124484,Lu8Te,189,4,2,No_perovskita,1.59
4318449,GaHCl2,15,4,3,No_perovskita,1.59
4336804,NdCrAsO,129,4,4,No_perovskita,1.59
9015189,Hg2IO,15,4,3,No_perovskita,1.59
1004074,Ba0.468Bi2.532O4.266,166,4,3,No_perovskita,1.6
1523507,HfPt3,194,4,2,No_perovskita,1.6
1528178,Sr3Li2,136,4,2,No_perovskita,1.6
1531269,Gd3Zn4.79Ge1.21,189,4,3,No_perovskita,1.6
2002227,BaMn2O3,71,4,3,No_perovskita,1.6
4102611,Y8Mn1.808Ga21.96Ge2.04,229,4,4,No_perovskita,1.6
9014609,LiNbWO7,227,4,4,No_perovskita,1.6
1521084,Y2Al1.0002Si1.0002N1.0004O5,194,4,5,No_perovskita,1.61
1537368,Al2HgSe4,82,4,3,No_perovskita,1.61
1537503,Bi12Se0.72S8.28,166,4,3,No_perovskita,1.61
2014612,Ca32N16F15.968,227,4,3,No_perovskita,1.61
2310085,Mn2Au5,12,4,2,No_perovskita,1.61
8102969,K4ZnAs2,166,4,3,No_perovskita,1.61
1520921,EuS,42,4,2,No_perovskita,1.62
1524769,Li2CdPb,216,4,3,No_perovskita,1.62
1527205,BaMoO4,88,4,3,No_perovskita,1.62
1527502,K2CuF4,139,4,3,No_perovskita,1.62
1528627,BaSi2(NO)2,60,4,4,No_perovskita,1.62
1531472,CdCu2GeSe4,121,4,4,No_perovskita,1.62
1537366,Al2ZnSe4,82,4,3,No_perovskita,1.62
4002273,V3.6Cr0.402Ni1.998S8,12,4,4,No_perovskita,1.62
1008717,D30.4032Zr8Cr12.8Cu1.6Ni1.6,227,4,5,No_perovskita,1.63
1509371,TbAgGe,189,4,3,No_perovskita,1.63
1528504,Ba1.2Sr0.8Al4O7.9998,182,4,4,No_perovskita,1.63
1539877,CaGaGe,194,4,3,No_perovskita,1.63
2310188,PuGa4,74,4,2,No_perovskita,1.63
4110943,SmTe3,63,4,2,No_perovskita,1.63
9013958,Bi4S3,166,4,2,No_perovskita,1.63
1509275,CsAgF3,140,4,3,No_perovskita,1.64
1532305,SrC2(SN)2,15,4,4,No_perovskita,1.64
1537169,K1.3332Li1.3332Ti3.3332O8,63,4,4,No_perovskita,1.64
2008660,Ba5Sb4,64,4,2,No_perovskita,1.64
4117100,C3F4,60,4,2,No_perovskita,1.64
4307156,ScAgSn,189,4,3,No_perovskita,1.64
8100828,TmCuAs2,129,4,3,No_perovskita,1.64
9008008,Sc2Te3,70,4,2,No_perovskita,1.64
1525868,CeAgAs2,129,4,3,No_perovskita,1.65
1525982,SrCuO2,63,4,3,No_perovskita,1.65
1529571,Pb2ClOF,67,4,4,No_perovskita,1.65
1539568,Y2Fe21.76Mo2.24,139,4,3,No_perovskita,1.65
2015028,Sm5Ga3,130,4,2,No_perovskita,1.65
8100827,ErCuAs2,129,4,3,No_perovskita,1.65
1521552,Gd2TiMnSi2,193,4,4,No_perovskita,1.66
1521558,Gd6Ti5.4Mn0.6Si6,193,4,4,No_perovskita,1.66
1524640,CeIn5Co,123,4,3,No_perovskita,1.66
1531901,HoCuAs2,129,4,3,No_perovskita,1.66
1537761,U10.2Se20,130,4,2,No_perovskita,1.66
4107787,D2.04Li1.94Ca1N2,164,4,4,No_perovskita,1.66
4342795,Ce2Cd(SeO)2,137,4,4,No_perovskita,1.66
1521550,Gd6Ti2.4Mn3.6Si6,193,4,4,No_perovskita,1.67
1526493,GdBi2ClO4,123,4,4,No_perovskita,1.67
1529546,Sn(Mo3S4)2,148,4,3,No_perovskita,1.67
1533851,D5.08Nb8Co1.76Si2.24,140,4,4,No_perovskita,1.67
2002262,Sr4Cu3NiO8,63,4,4,No_perovskita,1.67
2101629,In3(PO4)2,220,4,3,No_perovskita,1.67
8103425,RbAuCl4,15,4,3,No_perovskita,1.67
8104487,K2NaGaAs2,72,4,4,No_perovskita,1.67
1010243,I3N,62,4,2,No_perovskita,1.68
1522932,Y2V3.992Fe20.008,139,4,3,No_perovskita,1.68
1523600,TaIr,51,4,2,No_perovskita,1.68
1533156,Yb1.058Mg0.942Ga4,187,4,3,No_perovskita,1.68
1534162,MgTe(IO)6,205,4,4,No_perovskita,1.68
1535404,NaFeS2,23,4,3,No_perovskita,1.68
8103455,Cs3BP2,15,4,3,No_perovskita,1.68
1509234,AgBiSCl2,63,4,4,No_perovskita,1.69
1510384,Cs2Sn(AuS2)2,70,4,4,No_perovskita,1.69
1521529,FeCu2SnS4,111,4,4,No_perovskita,1.69
1523098,YTiFe11,139,4,3,No_perovskita,1.69
1526512,SmBi2BrO4,123,4,4,No_perovskita,1.69
1534436,TmAl7Au3,167,4,3,No_perovskita,1.69
4300058,Cs2PdI6,139,4,3,No_perovskita,1.69
7222702,CaC2(SN)2,15,4,4,No_perovskita,1.69
8100826,DyCuAs2,129,4,3,No_perovskita,1.69
8104512,K2NaGaP2,72,4,4,No_perovskita,1.69
1525849,Ca3NdMn2O8,139,4,4,No_perovskita,1.7
1526495,TbBi2ClO4,123,4,4,No_perovskita,1.7
1526516,GdBi2BrO4,123,4,4,No_perovskita,1.7
1526518,TbBi2BrO4,123,4,4,No_perovskita,1.7
1537267,KPt2S3,166,4,3,No_perovskita,1.7
2106702,CdCl2O,62,4,3,No_perovskita,1.7
9000813,Fe0.608Cu3.392S4,164,4,3,No_perovskita,1.7
1509264,CsAgCl2,63,4,3,No_perovskita,1.71
1526068,GdCuAs2,129,4,3,No_perovskita,1.71
1526497,DyBi2ClO4,123,4,4,No_perovskita,1.71
2310453,Ni(ClO)2,12,4,3,No_perovskita,1.71
4000204,Ce3TiSb5,193,4,3,No_perovskita,1.71
7221114,Li5Sn2,166,4,2,No_perovskita,1.71
1010028,PdN4Cl2O,127,4,4,No_perovskita,1.72
1509444,Li2AgPb,216,4,3,No_perovskita,1.72
1526491,EuBi2ClO4,123,4,4,No_perovskita,1.72
1531134,D10.072Zr4Ni4,63,4,3,No_perovskita,1.72
1531402,SmCuSeF,129,4,4,No_perovskita,1.72
1531580,D8.72Zr4V8,141,4,3,No_perovskita,1.72
4119075,Zr6BI12,148,4,3,No_perovskita,1.72
4322288,La2In1.624Sb4,11,4,3,No_perovskita,1.72
1005003,NbCoTe2,64,4,3,No_perovskita,1.73
1008688,D28.4768Zr8Cr14.4Co1.6,227,4,4,No_perovskita,1.73
1011337,Ag4.0008S2,229,4,2,No_perovskita,1.73
1509361,GdAgGe,189,4,3,No_perovskita,1.73
1511406,B39.186Se2.814,166,4,2,No_perovskita,1.73
1511725,Cr3B4,71,4,2,No_perovskita,1.73
1527062,Cr2Se3,148,4,2,No_perovskita,1.73
1527243,Th5Sn4,193,4,2,No_perovskita,1.73
1535475,K2SnHgSe4,121,4,4,No_perovskita,1.73
1536260,Pr2MoC2,136,4,3,No_perovskita,1.73
4001990,La1.938Co3.832Bi0.064As4,139,4,4,No_perovskita,1.73
4312755,SrSn4,63,4,2,No_perovskita,1.73
1006177,Ca0.48La7.52Cu4O15.92,139,4,4,No_perovskita,1.74
1010188,K2TeCl6,139,4,3,No_perovskita,1.74
1509236,Li2AgBi,216,4,3,No_perovskita,1.74
1509297,DyAgGe,189,4,3,No_perovskita,1.74
1509432,LaAgSO,129,4,4,No_perovskita,1.74
1526499,YBi2ClO4,123,4,4,No_perovskita,1.74
1539566,Y2Fe22.208Mo1.792,139,4,3,No_perovskita,1.74
2007344,CsNiCl3,194,4,3,No_perovskita,1.74
2310590,PtBr3N2,70,4,3,No_perovskita,1.74
4124483,NbWNO7,227,4,4,No_perovskita,1.74
7221339,Sr5Sn3,140,4,2,No_perovskita,1.74
8104153,Tb2Al15.448Fe8.552,139,4,3,No_perovskita,1.74
1000387,Nb2Tl2O7,227,4,3,No_perovskita,1.75
1008288,D15.84Mg8Ni4,225,4,3,No_perovskita,1.75
4002358,Zr5GaSn3,193,4,3,No_perovskita,1.75
4330757,Li2.62Nb9O1.56,193,4,3,No_perovskita,1.75
4339844,LaNiPO,129,4,4,No_perovskita,1.75
8100737,La5In3Br,193,4,3,No_perovskita,1.75
8100825,TbCuAs2,129,4,3,No_perovskita,1.75
9012121,Ti2FeS4,12,4,3,No_perovskita,1.75
1509658,KAg2PS4,121,4,4,No_perovskita,1.76
1523626,Ni10.68Sn8,62,4,2,No_perovskita,1.76
1526501,HoBi2ClO4,123,4,4,No_perovskita,1.76
1528215,Rb2CuBrCl3,64,4,4,No_perovskita,1.76
1528507,As4INO6,191,4,4,No_perovskita,1.76
1531663,LiZnPS4,82,4,4,No_perovskita,1.76
1536100,C2S3N2,62,4,3,No_perovskita,1.76
2106742,NaCSN,62,4,4,No_perovskita,1.76
8100095,La5Pb3I,193,4,3,No_perovskita,1.76
8100225,CaMoO4,15,4,3,No_perovskita,1.76
8101513,EuAl9Co2,191,4,3,No_perovskita,1.76
8103393,YbAgGe,189,4,3,No_perovskita,1.76
1010211,RbPb2Br5,140,4,3,No_perovskita,1.77
1522839,Tb2Al14.32Fe9.68,139,4,3,No_perovskita,1.77
1532973,Li0.42Mn3.424In1.574Cl12,12,4,4,No_perovskita,1.77
4002000,CeCrGe3,194,4,3,No_perovskita,1.77
1526995,Na4.0008Ca19.9992Ta4O32,225,4,4,No_perovskita,1.78
4000973,Fe6N2.164,149,4,2,No_perovskita,1.78
8102974,TiGePd,189,4,3,No_perovskita,1.78
1526520,DyBi2BrO4,123,4,4,No_perovskita,1.79
1536326,Ti9.754Zn2Sb6,193,4,3,No_perovskita,1.79
7222879,LiCaGe2,62,4,3,No_perovskita,1.79
1526855,BeI2,142,4,2,No_perovskita,1.8
1532302,EuC2(SN)2,15,4,4,No_perovskita,1.8
1532440,La5Bi3Br,193,4,3,No_perovskita,1.8
1534423,HoAl7Au3,167,4,3,No_perovskita,1.8
4308585,NaB(CN)4,227,4,4,No_perovskita,1.8
4340514,Ho0.526Mn0.388Zn1.612As2,164,4,4,No_perovskita,1.8
1001130,K1.6Ti3.2Zn0.8O8,36,4,4,No_perovskita,1.81
1008298,Bi1.92Pb2.2O1.792F6.24,225,4,4,No_perovskita,1.81
1008687,D29.2032Zr8Cr14.4Fe1.6,227,4,4,No_perovskita,1.81
1509448,Li2AgSn,216,4,3,No_perovskita,1.81
1522442,U3.6Sn4Pd7.56,62,4,3,No_perovskita,1.81
1525515,Y2Mn9.6Co14.4,139,4,3,No_perovskita,1.81
1527459,Gd2Fe21.2Re2.8,139,4,3,No_perovskita,1.81
2008721,K1.94Fe1.94Si2.06O7.99998,182,4,4,No_perovskita,1.81
4000206,Nd3TiSb5,193,4,3,No_perovskita,1.81
4001242,K1.01884Mn7.898W0.102O16,87,4,4,No_perovskita,1.81
4332825,Sm3Ge5,190,4,2,No_perovskita,1.81
7222878,LiCaSi2,62,4,3,No_perovskita,1.81
1008023,SN,14,4,2,No_perovskita,1.82
1009056,MoN,186,4,2,No_perovskita,1.82
1526488,NdBi2ClO4,123,4,4,No_perovskita,1.82
1526522,YBi2BrO4,123,4,4,No_perovskita,1.82
1527846,Y2V5.68Co18.32,139,4,3,No_perovskita,1.82
1532438,La5Sn3Br,193,4,3,No_perovskita,1.82
2019618,CaSnAu,44,4,3,No_perovskita,1.82
2310705,KO2F,26,4,3,No_perovskita,1.82
4124086,D3Co(CN)6,162,4,4,No_perovskita,1.82
4345054,D7.448Ba4Si4,62,4,3,No_perovskita,1.82
1011338,Ag4.0008Se2,229,4,2,No_perovskita,1.83
1509445,Li2AgSb,216,4,3,No_perovskita,1.83
1524775,ErZn12,139,4,2,No_perovskita,1.83
1526504,TmBi2ClO4,123,4,4,No_perovskita,1.83
1526506,YbBi2ClO4,123,4,4,No_perovskita,1.83
1528746,SrCuSF,129,4,4,No_perovskita,1.83
1530125,CsSbS2,14,4,3,No_perovskita,1.83
1531280,YCuP2,129,4,3,No_perovskita,1.83
1538996,As4BrNO6,191,4,4,No_perovskita,1.83
4340511,Gd0.517Mn0.39Zn1.61As2,164,4,4,No_perovskita,1.83
4506134,Rb(C3I7)2,191,4,3,No_perovskita,1.83
1001129,K1.6Mg0.8Ti3.2O8,36,4,4,No_perovskita,1.84
1008686,D30.3968Zr8Mn1.6Cr14.4,227,4,4,No_perovskita,1.84
1520887,Ba0.57Fe0.96Bi0.47O2.7,123,4,4,No_perovskita,1.84
1523424,ZrTiSe4,10,4,3,No_perovskita,1.84
1526523,HoBi2BrO4,123,4,4,No_perovskita,1.84
1532439,La5Sn3I,193,4,3,No_perovskita,1.84
1533784,CeSiRh2,63,4,3,No_perovskita,1.84
1540790,Nd2Fe19.44Mo4.56,139,4,3,No_perovskita,1.84
4110942,NdTe3,63,4,2,No_perovskita,1.84
9010013,GaO3,25,4,2,No_perovskita,1.84
1008292,Bi0.72Pb3.4O0.5792F7.4208,225,4,4,No_perovskita,1.85
1523814,Tb(VFe5)2,139,4,3,No_perovskita,1.85
1534430,YbAl7Au3,167,4,3,No_perovskita,1.85
4000522,Tl2Cu2SnS4,72,4,4,No_perovskita,1.85
4124029,SiO2,230,4,2,No_perovskita,1.85
4124032,SiO2,194,4,2,No_perovskita,1.85
7222995,Li2CrCl4,227,4,3,No_perovskita,1.85
1008685,D28.08Zr8Cr16,227,4,3,No_perovskita,1.86
1525544,CsSn2Br5,140,4,3,No_perovskita,1.86
1525657,Mo6.3Se4.16S3.84,148,4,3,No_perovskita,1.86
1531191,GdTiFe10Si,139,4,4,No_perovskita,1.86
1531193,GdTiFe9Si2,139,4,4,No_perovskita,1.86
1536027,SmCuP2,139,4,3,No_perovskita,1.86
1540915,DyGe3,63,4,2,No_perovskita,1.86
4124037,SiO2,195,4,2,No_perovskita,1.86
7108304,SiO2,221,4,2,No_perovskita,1.86
1526508,LuBi2ClO4,123,4,4,No_perovskita,1.87
1526511,NdBi2BrO4,123,4,4,No_perovskita,1.87
1527078,Y2Fe23.064Mo0.928,139,4,3,No_perovskita,1.87
1527707,YZn12,139,4,2,No_perovskita,1.87
1528748,SrCuSeF,129,4,4,No_perovskita,1.87
1534549,LaEuI4,15,4,3,No_perovskita,1.87
2004652,Sr(BO2)2,60,4,3,No_perovskita,1.87
4002311,Eu4Ga7.9992Ge16.0008,63,4,3,No_perovskita,1.87
4124063,SiO2,121,4,2,No_perovskita,1.87
4313233,KCO2,55,4,3,No_perovskita,1.87
8000233,PbI3N4,140,4,3,No_perovskita,1.87
1010625,KCSN,57,4,4,No_perovskita,1.88
1540206,Na2CrCl4,14,4,3,No_perovskita,1.88
4000741,Li10.6352Ti13.3328O32,227,4,3,No_perovskita,1.88
4124053,SiO2,118,4,2,No_perovskita,1.88
4124077,SiO2,56,4,2,No_perovskita,1.88
4124081,SiO2,95,4,2,No_perovskita,1.88
4340515,Er0.511Mn0.38Zn1.62As2,164,4,4,No_perovskita,1.88
5000040,CaSO4,63,4,3,No_perovskita,1.88
1524784,Nd(Fe5Mo)2,139,4,3,No_perovskita,1.89
1525253,Ho2Ga13.68Cu10.32,139,4,3,No_perovskita,1.89
1526486,PrBi2ClO4,123,4,4,No_perovskita,1.89
1528254,La5Ga3,130,4,2,No_perovskita,1.89
1541019,HoCoSi2,63,4,3,No_perovskita,1.89
4124102,PrTe3,40,4,2,No_perovskita,1.89
7211956,ZnNi(CN)4,132,4,4,No_perovskita,1.89
9006289,SiO2,46,4,2,No_perovskita,1.89
1008293,Bi0.72Pb3.2O0.7632F7.2688,225,4,4,No_perovskita,1.9
1509603,Li6.4Si6.4Ag3.2,216,4,3,No_perovskita,1.9
1536658,Ba(InTe2)2,66,4,3,No_perovskita,1.9
2106109,HoZn3,62,4,2,No_perovskita,1.9
2106278,ScSi2Rh,62,4,3,No_perovskita,1.9
2106866,Cs2Cr2I5.9994,194,4,3,No_perovskita,1.9
2107307,Eu5As4,64,4,2,No_perovskita,1.9
4000205,Pr3TiSb5,193,4,3,No_perovskita,1.9
4124103,NdTe3,40,4,2,No_perovskita,1.9
1509195,Ag4As4F23.9976,225,4,3,No_perovskita,1.91
1509327,Ag4P4F23.9976,225,4,3,No_perovskita,1.91
1524785,Gd2V4.008Fe19.992,139,4,3,No_perovskita,1.91
7104682,K0.85Ba1.092Fe4Sn0.056As4,139,4,5,No_perovskita,1.91
1524458,Sm2Ga13.76Fe10.24,139,4,3,No_perovskita,1.92
1526525,ErBi2BrO4,123,4,4,No_perovskita,1.92
1533362,CeCuGeH,194,4,4,No_perovskita,1.92
1534521,SrLaI4,15,4,3,No_perovskita,1.92
2104413,SrH2(CO2)2,141,4,4,No_perovskita,1.92
2106300,LaS2,62,4,2,No_perovskita,1.92
2207923,ErSi2Ni,63,4,3,No_perovskita,1.92
4124708,Zn(CN)2,215,4,3,No_perovskita,1.92
7221229,Li2Sb,190,4,2,No_perovskita,1.92
1522536,Gd3Sn13Rh4,223,4,3,No_perovskita,1.93
1527204,BaWO4,88,4,3,No_perovskita,1.93
2106397,YZn3,62,4,2,No_perovskita,1.93
2106887,CeS2,62,4,2,No_perovskita,1.93
4315794,Na3.24Si136,227,4,2,No_perovskita,1.93
1523403,Pr5Ga3,130,4,2,No_perovskita,1.94
1524131,Gd2Ti2.4Fe21.6,139,4,3,No_perovskita,1.94
1526351,D3Nd,165,4,2,No_perovskita,1.94
1531369,K8Ta16O47.9984F8.0016,227,4,4,No_perovskita,1.94
1532328,CeCuSO,129,4,4,No_perovskita,1.94
1535480,H2SO4,15,4,3,No_perovskita,1.94
4314512,Tb4Ga12Fe,229,4,3,No_perovskita,1.94
4339535,Eu3(AsS4)2,167,4,3,No_perovskita,1.94
8103435,Eu1Ga5.138Au1.862,123,4,3,No_perovskita,1.94
1000033,BaCO3,62,4,3,No_perovskita,1.95
1520992,CuHClO,14,4,4,No_perovskita,1.95
1528111,Ca2In11.04Cu12.96,139,4,3,No_perovskita,1.95
1528686,Cs0.28Ba1.2Ti5.712Al1.456Fe0.816O16,87,4,6,No_perovskita,1.95
1539421,La8S15.688,62,4,2,No_perovskita,1.95
2106158,DyZn3,62,4,2,No_perovskita,1.95
2213989,SrSeO3,11,4,3,No_perovskita,1.95
4333947,Yb(Ga2Cu)4,139,4,3,No_perovskita,1.95
4344068,BaIn9Ir2,191,4,3,No_perovskita,1.95
8103654,EuGa,2,4,2,No_perovskita,1.95
1525056,Li2CuSn,216,4,3,No_perovskita,1.96
4343759,ReCl3,166,4,2,No_perovskita,1.96
4509345,YbGa5Co,123,4,3,No_perovskita,1.96
7221380,S3(NO)2,15,4,3,No_perovskita,1.96
1532334,LaCuSO,129,4,4,No_perovskita,1.97
1534528,CeNdI4,15,4,3,No_perovskita,1.97
1537353,Cs2Pt3S4,69,4,3,No_perovskita,1.97
1538655,V5.44S8,12,4,2,No_perovskita,1.97
4030188,La2O1.3F3.404,129,4,3,No_perovskita,1.97
4331404,K2Ag2GeS4,70,4,4,No_perovskita,1.97
1518117,LaMnSi2,63,4,3,No_perovskita,1.98
1522650,Yb3Pt4,148,4,2,No_perovskita,1.98
1527460,Lu(Fe5Re)2,139,4,3,No_perovskita,1.98
1535676,CuNF3,127,4,3,No_perovskita,1.98
1538252,Rb2Pt3S4,69,4,3,No_perovskita,1.98
2106870,Pu3Pd4,148,4,2,No_perovskita,1.98
8104514,K2NiAs2,63,4,3,No_perovskita,1.98
1009035,Cr5B3,140,4,2,No_perovskita,1.99
1010214,NaClO4,63,4,3,No_perovskita,1.99
1520897,CuGeO3,51,4,3,No_perovskita,1.99
1537124,Ti5.733C3.72,160,4,2,No_perovskita,1.99
9016592,Ba3.924Sr0.076C4O12,62,4,4,No_perovskita,1.99
1510292,ScSiAu,187,4,3,No_perovskita,2
1525679,D4Rb2Ca,139,4,3,No_perovskita,2
1526527,TmBi2BrO4,123,4,4,No_perovskita,2
1535702,TiBr3,2,4,2,No_perovskita,2
2106590,Ba0.98Ca0.032Zr0.02Ti6.4Al1.104Ni0.48O16,87,4,7,No_perovskita,2
4343729,Tb8Ga19.08Fe2Ge4.92,229,4,4,No_perovskita,2
1509286,Cs2NbAgSe4,70,4,4,No_perovskita,2.01
1527733,Tl4Co4N16.0008Cl24O7.9992,205,4,5,No_perovskita,2.01
2310310,Ce7Ni3,186,4,2,No_perovskita,2.01
4030903,Cs2NbCuSe4,70,4,4,No_perovskita,2.01
4124085,FeAg3(CN)6,162,4,4,No_perovskita,2.01
4341047,Ce22.4Gd9.6O60.24,206,4,3,No_perovskita,2.01
7200323,Cs1.2824Mg0.7Ti3.3O8,71,4,4,No_perovskita,2.01
8100418,ZrTe3O8,206,4,3,No_perovskita,2.01
1007035,Ag2CO3,11,4,3,No_perovskita,2.02
1008358,D48.032Th8Zr16,227,4,3,No_perovskita,2.02
1522414,Sr3Rh4Pb13,223,4,3,No_perovskita,2.02
1522638,Sm2V4.008Fe19.992,139,4,3,No_perovskita,2.02
1524374,Dy17Pd7,227,4,2,No_perovskita,2.02
1524643,Ce2Mn8.64Fe15.36,139,4,3,No_perovskita,2.02
1529957,Rb2Cr(BrCl)2,64,4,4,No_perovskita,2.02
1530975,Rb1.48Ti6.56Al1.44O16,87,4,4,No_perovskita,2.02
1532331,NdCuSO,129,4,4,No_perovskita,2.02
4002165,Cs2Hg3S4,72,4,3,No_perovskita,2.02
8103754,Ba2Al2Ga2O7.998,182,4,4,No_perovskita,2.02
1004104,V8Bi1.624O16,87,4,3,No_perovskita,2.03
1524507,C2Se(SN)2,62,4,4,No_perovskita,2.03
1527559,SmZn12,139,4,2,No_perovskita,2.03
1537683,Mn3P,82,4,2,No_perovskita,2.03
1541400,Cs8Mo4Br19.9992O4.0008,225,4,4,No_perovskita,2.03
4343381,CaFeSO,186,4,4,No_perovskita,2.03
7221205,Sr3As4,43,4,2,No_perovskita,2.03
8104016,NaSrAs,189,4,3,No_perovskita,2.03
1523622,La7Ni3,186,4,2,No_perovskita,2.04
2002175,Ca2Cu(BrO)2,139,4,4,No_perovskita,2.04
4100929,ZnPt(CN)6,225,4,4,No_perovskita,2.04
8103949,NaSbCl6,84,4,3,No_perovskita,2.04
1005023,K2Ni3S4,70,4,3,No_perovskita,2.05
1525402,NdNbO4,15,4,3,No_perovskita,2.05
1526509,PrBi2BrO4,123,4,4,No_perovskita,2.05
1528023,Li1.92Cu3.76P2,164,4,3,No_perovskita,2.05
1539635,TbNiGe2,63,4,3,No_perovskita,2.05
1540880,Nb3ICl6,205,4,3,No_perovskita,2.05
4119595,Fe4(CuO4)3,201,4,3,No_perovskita,2.05
4332078,K(USe3)2,71,4,3,No_perovskita,2.05
4343143,Ce22.4Sm9.6O62.82528,206,4,3,No_perovskita,2.05
8104513,K2NiP2,63,4,3,No_perovskita,2.05
1510514,Sr7Au3,186,4,2,No_perovskita,2.06
1536651,Sr(GaTe2)2,66,4,3,No_perovskita,2.06
2002185,Sr2Cu(BrO)2,139,4,4,No_perovskita,2.06
4343144,Ce19.2Sm12.8O60.216,206,4,3,No_perovskita,2.06
7222390,CeAs2Au,129,4,3,No_perovskita,2.06
1008322,K1.3332Mn8O16,87,4,3,No_perovskita,2.07
1510371,Ca5Au2,15,4,2,No_perovskita,2.07
1532730,Zr4Pd2O,227,4,3,No_perovskita,2.07
1540013,BaCdO2,62,4,3,No_perovskita,2.07
4338925,Re3Se4O3,205,4,3,No_perovskita,2.07
7222696,Sr5In3,140,4,2,No_perovskita,2.07
8101452,Ba5Ge3,130,4,2,No_perovskita,2.07
9009751,CeNbO4,15,4,3,No_perovskita,2.07
1520904,Si0.48Cu2Ge1.52O6,51,4,4,No_perovskita,2.08
1522944,Sm2Ti2.16Fe21.84,139,4,3,No_perovskita,2.08
1533477,Sr3.76Sm2.24S6,38,4,3,No_perovskita,2.08
1534411,TbAl7Au3,167,4,3,No_perovskita,2.08
1534656,PH8IN4,125,4,4,No_perovskita,2.08
1534823,BiCl3,33,4,2,No_perovskita,2.08
1539884,Cs2Co3S4,72,4,3,No_perovskita,2.08
1540765,KC10,204,4,2,No_perovskita,2.08
4001998,NdCrGe3,194,4,3,No_perovskita,2.08
4124027,SiO2,229,4,2,No_perovskita,2.08
1008692,Bi0.48Pb3.6O0.4096F7.5904,225,4,4,No_perovskita,2.09
1522637,Sm2Ti1.992Fe22.008,139,4,3,No_perovskita,2.09
4326683,Lu5(TeAu)2,64,4,3,No_perovskita,2.09
1008294,Bi0.96Pb3O1.008F7.072,225,4,4,No_perovskita,2.1
1516492,Fe(CN)3,225,4,3,No_perovskita,2.1
2310627,AgCSN,15,4,4,No_perovskita,2.1
4002001,LaCrGe3,194,4,3,No_perovskita,2.1
4322259,BaMg4Si3,123,4,3,No_perovskita,2.1
4330304,CoC2(SN)2,12,4,4,No_perovskita,2.1
1526370,Th(TeI)2,12,4,3,No_perovskita,2.11
2020030,Zr3Ir,121,4,2,No_perovskita,2.11
2300528,AgCSN,58,4,4,No_perovskita,2.11
4124083,SiO2,162,4,2,No_perovskita,2.11
9016355,Li1.6Sb4O12,52,4,3,No_perovskita,2.11
1008297,Bi1.68Pb2.4O1.584F6.416,225,4,4,No_perovskita,2.12
1510375,CsCdAuS2,67,4,4,No_perovskita,2.12
1524938,Eu3Sn13Rh4,223,4,3,No_perovskita,2.12
4343722,Cs3S3O6.003F2.997,160,4,4,No_perovskita,2.12
7211288,Mn2H1.68O1.68F2.32,34,4,4,No_perovskita,2.12
8104015,BaNaP,189,4,3,No_perovskita,2.12
9001271,Mg0.288Mn2O5.7,12,4,3,No_perovskita,2.12
1510518,Yb7Au3,186,4,2,No_perovskita,2.13
1524403,TeS3N2,62,4,3,No_perovskita,2.13
1526531,LuBi2BrO4,123,4,4,No_perovskita,2.13
1528879,Sr2La2Fe1Co1O7.528,139,4,5,No_perovskita,2.13
1535484,Li4IO3,59,4,3,No_perovskita,2.13
7211958,ZnPt(CN)4,132,4,4,No_perovskita,2.13
7222852,Ba5Si3,130,4,2,No_perovskita,2.13
8101153,BaLi2(MgGe)2,166,4,4,No_perovskita,2.13
1525022,Sm2Cr4.008Fe19.992,139,4,3,No_perovskita,2.14
1534408,GdAl7Au3,167,4,3,No_perovskita,2.14
4115861,Dy4Cu1.264Te8,57,4,3,No_perovskita,2.14
1525023,Sm2Fe19.992Mo4.008,139,4,3,No_perovskita,2.15
1528876,Sr2La2Fe1Co1O7.464,139,4,5,No_perovskita,2.15
2106052,SnTe3O8,206,4,3,No_perovskita,2.15
2106379,UBrO2,63,4,3,No_perovskita,2.15
2310928,V3S,121,4,2,No_perovskita,2.15
7221267,Ca3(AlSi)2,71,4,3,No_perovskita,2.15
2236088,Cs(UTe3)2,63,4,3,No_perovskita,2.16
