cif,formula,tipo_compuesto_real,compuesto_predicho_como,valor_salida_red,grupo_espacial,numero_sitios,numero_elementos
1526450,LaFeO3,Perovskita,Perovskita,99.75,62,4,3.0
1526453,Na1.6Sr0.4Ta2O6,Perovskita,Perovskita,51.57,127,4,4.0
1526454,Na3.6Sr0.4Ta4O12,Perovskita,Perovskita,95.65,62,4,4.0
1526571,Sr2ScBiO6,Perovskita,Perovskita,99.62,225,4,4.0
1526633,TlFeO3,Perovskita,No_perovskita,42.91,62,4,3.0
1526667,Ba8Ca3.14Nb4.86O23.52,Perovskita,Perovskita,99.59,225,4,4.0
1526741,Sr0.4Ca3.6Fe4O12,Perovskita,Perovskita,99.74,62,4,4.0
1526743,Sr0.8Ca3.2Fe4O12,Perovskita,Perovskita,99.74,62,4,4.0
1526745,Sr1.6Ca2.4Fe4O12,Perovskita,Perovskita,99.74,62,4,4.0
1526751,CaFeO3,Perovskita,Perovskita,99.74,62,4,3.0
1526783,La3.96Mn3.168V0.792O12,Perovskita,Perovskita,99.77,62,4,4.0
1526785,La3.92Mn2.744V1.176O12,Perovskita,Perovskita,99.76,62,4,4.0
1526787,La2MnVO6,Perovskita,Perovskita,99.77,62,4,4.0
1526789,La3.96Mn1.188V2.772O12,Perovskita,Perovskita,99.77,62,4,4.0
1526790,La3.96Mn0.792V3.168O12,Perovskita,Perovskita,99.77,62,4,4.0
1526791,La3.96Mn0.396V3.564O12,Perovskita,Perovskita,99.77,62,4,4.0
1526798,Sr2NbFeO6,Perovskita,Perovskita,99.77,62,4,4.0
1526800,Ba2NbFeO6,Perovskita,Perovskita,99.62,225,4,4.0
1526869,LaGaO3,Perovskita,Perovskita,99.77,62,4,3.0
1526871,La3.2Nd0.8Ga4O12,Perovskita,Perovskita,99.77,62,4,4.0
1526872,La3.6Sm0.4Ga4O12,Perovskita,Perovskita,99.77,62,4,4.0
1526873,La3.32Sm0.68Ga4O12,Perovskita,Perovskita,99.77,62,4,4.0
1527030,LaPrCr2O6,Perovskita,Perovskita,99.77,62,4,4.0
1527036,Ca3.2Ho0.8Mn4O12,Perovskita,Perovskita,85.5,62,4,4.0
1527229,CaMn4(CuO4)3,Perovskita,Perovskita,99.63,204,4,4.0
1527337,Ca0.2La3.8Mn4O12,Perovskita,Perovskita,99.77,62,4,4.0
1527339,Ba0.2La3.8Ti0.2Mn3.8O12,Perovskita,Perovskita,99.77,62,4,5.0
1527341,Ba0.5La3.5Ti0.5Mn3.5O12,Perovskita,Perovskita,99.78,62,4,5.0
1527438,Ba7.96Ho0.56U2.64Fe4.76O24,Perovskita,Perovskita,99.6,225,4,5.0
1527439,Ba8.04Ho1.04U2.64Fe4.2O24,Perovskita,Perovskita,99.61,225,4,5.0
1527440,Ba8Ho1.6U2.64Fe3.68O24,Perovskita,Perovskita,99.63,225,4,5.0
1527442,Ba8.04Ho2.64U2.64Fe2.64O24,Perovskita,Perovskita,99.62,225,4,5.0
1527443,Ba8.04Ho3.16U2.64Fe2.12O24,Perovskita,Perovskita,99.62,225,4,5.0
1527530,Cs3CeF6,Perovskita,Perovskita,98.7,225,4,3.0
1527538,Cs2TlMoF6,Perovskita,Perovskita,99.17,225,4,4.0
1527539,KRb2MoF6,Perovskita,Perovskita,99.5,225,4,4.0
1527540,Rb2NaMoF6,Perovskita,Perovskita,99.58,225,4,4.0
1527541,KTl2MoF6,Perovskita,Perovskita,83.53,225,4,4.0
1527542,NaTl2MoF6,Perovskita,Perovskita,98.21,225,4,4.0
1527543,K2NaMoF6,Perovskita,Perovskita,99.52,225,4,4.0
1527747,NaIO3,Perovskita,No_perovskita,6.03,62,4,3.0
1527962,PrMnO3,Perovskita,Perovskita,99.77,62,4,3.0
1527963,NdMnO3,Perovskita,Perovskita,99.77,62,4,3.0
1528128,BaPbO3,Perovskita,Perovskita,99.75,74,4,3.0
1528304,Sr1.896La1.896Ti2Mn2O12,Perovskita,Perovskita,99.69,62,4,5.0
1528357,Nd2.8Mn4Pb1.2O12,Perovskita,Perovskita,99.74,62,4,4.0
1528358,Nd2.8Mn3.6Fe0.4Pb1.2O12,Perovskita,Perovskita,99.75,62,4,5.0
1528359,GdFeO3,Perovskita,Perovskita,99.74,62,4,3.0
1528360,Sr0.2Gd3.8Fe4O12,Perovskita,Perovskita,99.75,62,4,4.0
1528361,Sr2.668Gd1.332Fe4O11.844,Perovskita,Perovskita,99.76,74,4,4.0
1528380,K11.604Al4O0.408F23.592,Perovskita,Perovskita,98.93,225,4,4.0
1528410,Sr2MnSbO6,Perovskita,Perovskita,99.61,225,4,4.0
1528502,Ba2YNbO6,Perovskita,Perovskita,99.62,225,4,4.0
1528578,La4V1.884Ni2.116O12,Perovskita,Perovskita,99.77,62,4,4.0
1528597,Sr0.44La3.56Mg0.96Ga2.24Fe0.8O11.2,Perovskita,Perovskita,99.7,15,4,6.0
1528608,GdScS3,Perovskita,No_perovskita,24.02,62,4,3.0
1528633,Sr3.6Ce0.4Mn4O12,Perovskita,Perovskita,99.38,140,4,4.0
1528634,Sr3.4Ce0.6Mn4O12,Perovskita,Perovskita,99.42,140,4,4.0
1528635,Sr3.2Ce0.8Mn4O12,Perovskita,Perovskita,99.42,140,4,4.0
1528636,Sr2.8Ce1.2Mn4O12,Perovskita,Perovskita,99.34,140,4,4.0
1528638,Ba2MnWO6,Perovskita,Perovskita,99.62,225,4,4.0
1528660,CaMoO3,Perovskita,Perovskita,99.71,62,4,3.0
1528676,Ba4Ho2.6668Mo1.3332O12,Perovskita,Perovskita,99.33,140,4,4.0
1528677,Ba4Er2.6668Mo1.3332O12,Perovskita,Perovskita,99.2,140,4,4.0
1528841,Na0.84Pr3.16Mn4O12,Perovskita,Perovskita,99.74,62,4,4.0
1528848,Li6Br3N,Perovskita,No_perovskita,1.29,225,4,3.0
1528927,Ba2NbInO6,Perovskita,Perovskita,99.62,225,4,4.0
1529017,Ba2CaReO6,Perovskita,Perovskita,99.62,225,4,4.0
1529033,Sm2TiCuO6,Perovskita,Perovskita,99.76,62,4,4.0
1529034,Eu2TiCuO6,Perovskita,Perovskita,99.76,62,4,4.0
1529040,CaTmMn2O6,Perovskita,Perovskita,99.72,62,4,4.0
1529129,La4Mn4O11.12,Perovskita,Perovskita,99.38,62,4,3.0
1529162,Sr8Ti1Fe2.96Mo3.92O24,Perovskita,Perovskita,99.61,225,4,5.0
1529164,Sr8VFe3(MoO6)4,Perovskita,Perovskita,99.6,225,4,5.0
1529170,Sr7.64Fe3Co1Mo4O22.728,Perovskita,Perovskita,99.58,225,4,5.0
1529333,Cs2RbDyF6,Perovskita,Perovskita,99.36,225,4,4.0
1529488,KRb2Mo(OF)3,Perovskita,Perovskita,97.43,225,4,5.0
1529601,Ba2YRuO6,Perovskita,Perovskita,98.7,225,4,4.0
1529602,Ba2LuRuO6,Perovskita,Perovskita,98.97,225,4,4.0
1529604,La2NiRuO6,Perovskita,Perovskita,99.73,62,4,4.0
1529766,NaUO3,Perovskita,Perovskita,89.24,62,4,3.0
1530090,KCdF3,Perovskita,Perovskita,90.12,62,4,3.0
1530244,Ca3.7Gd0.3Ti4O12,Perovskita,Perovskita,99.7,62,4,4.0
1530302,Y4Co2.7Pt1.3O12,Perovskita,Perovskita,99.73,62,4,4.0
1530303,Dy4Co2.716Pt1.284O12,Perovskita,Perovskita,99.74,62,4,4.0
1530350,NaMn7O12,Perovskita,Perovskita,95.93,204,4,3.0
1530581,Ba2NaReO6,Perovskita,Perovskita,99.6,225,4,4.0
1531087,Ba1.2La2.8Mg1.4Ti2.6O12,Perovskita,Perovskita,99.77,62,4,5.0
1531088,Ba2La2MgTi3O12,Perovskita,Perovskita,99.41,140,4,5.0
1531092,Sr1.2La2.8Mg1.4Ti2.6O12,Perovskita,Perovskita,99.76,62,4,5.0
1531094,Sr2.8La1.2Mg0.6Ti3.4O12,Perovskita,Perovskita,99.75,74,4,5.0
1531095,Sr3.6La0.4Mg0.2Ti3.8O12,Perovskita,Perovskita,99.43,140,4,5.0
1531189,YVO3,Perovskita,Perovskita,99.71,62,4,3.0
1531233,Sr1.6Pr2.4Mn4O12,Perovskita,Perovskita,99.78,62,4,4.0
1531238,Sr1.6Pr2.4Mn4O12,Perovskita,Perovskita,99.78,15,4,4.0
1531240,Sr1.2Pr2.8Mn4O12,Perovskita,Perovskita,99.78,62,4,4.0
1531323,Ba8Y5.332Mo2.668O24,Perovskita,Perovskita,99.61,225,4,4.0
1531324,Ba8Y5.332W2.668O24,Perovskita,Perovskita,99.63,225,4,4.0
1531478,Ca1.332La2.668Mn4O12,Perovskita,Perovskita,99.77,62,4,4.0
1531500,Ba8In5.332W2.668O24,Perovskita,Perovskita,99.62,225,4,4.0
1531595,Na3.104Sr0.776Ta4O12,Perovskita,Perovskita,95.7,62,4,4.0
1531598,Na1.3552Sr0.5808Ta2O6,Perovskita,Perovskita,56.47,127,4,4.0
1531657,Na0.2Pr3.8Mn4O12,Perovskita,Perovskita,99.77,62,4,4.0
1531659,Na0.3Pr3.7Mn4O12,Perovskita,Perovskita,99.77,62,4,4.0
1531660,Na0.8Pr3.2Mn4O12,Perovskita,Perovskita,99.74,62,4,4.0
1531803,EuMnO3,Perovskita,Perovskita,99.75,62,4,3.0
1531804,Na0.328La0.736Pr2.936Mn4O12,Perovskita,Perovskita,99.77,62,4,5.0
1531806,GdMnO3,Perovskita,Perovskita,99.74,62,4,3.0
1531808,Ca2Nd2Mn3.88Ru0.12O12,Perovskita,Perovskita,99.77,62,4,5.0
1531811,Ca2Nd2Mn3.88Cr0.12O12,Perovskita,Perovskita,99.77,62,4,5.0
1531828,Sr8Fe5.6Mo2.4O24,Perovskita,Perovskita,99.61,225,4,4.0
1531844,Ba0.4Ca1.2La2.4Mn4O12,Perovskita,Perovskita,99.78,62,4,5.0
1531964,Ca3.2La0.8Mn4O12,Perovskita,Perovskita,99.76,62,4,4.0
1531968,Ca3.4La0.6Mn4O12,Perovskita,Perovskita,99.75,62,4,4.0
1531974,Cs2NaTbCl6,Perovskita,No_perovskita,21.84,225,4,4.0
1532081,Ba0.4Pr3.6Co4O12,Perovskita,Perovskita,99.73,62,4,4.0
1532083,Ba0.8Pr3.2Co4O12,Perovskita,Perovskita,99.73,62,4,4.0
1532085,Ba1.2Pr2.8Co4O12,Perovskita,Perovskita,99.72,62,4,4.0
1532089,Ca0.4Pr3.6Co4O12,Perovskita,Perovskita,99.74,62,4,4.0
1532091,Ca0.8Pr3.2Co4O12,Perovskita,Perovskita,99.74,62,4,4.0
1532129,Li1.332La2.668Ti2.668Cr1.332O12,Perovskita,Perovskita,99.61,62,4,5.0
1532131,Li0.88La2.668Ti3.12Cr0.88O12,Perovskita,Perovskita,99.16,62,4,5.0
1532161,CaCu3(RuO3)4,Perovskita,Perovskita,99.16,204,4,4.0
1532163,NaCu3(RuO3)4,Perovskita,No_perovskita,39.37,204,4,4.0
1532175,Ca2.8La1.2Ti4O12,Perovskita,Perovskita,99.72,62,4,4.0
1532178,Ca3.2La0.8Ti4O12,Perovskita,Perovskita,99.71,62,4,4.0
1532181,Ca3.6La0.4Ti4O12,Perovskita,Perovskita,99.7,62,4,4.0
1532185,Sr0.2La3.8Mg0.52Ga3.48O10.96,Perovskita,Perovskita,99.68,15,4,5.0
1532222,Sr4Mn1.6Nb2.4O12,Perovskita,Perovskita,99.76,62,4,4.0
1532240,Yb2MnCoO6,Perovskita,Perovskita,99.78,62,4,4.0
1532256,Y0.24Ta0.72W3.28O12,Perovskita,No_perovskita,0.71,62,4,4.0
1532263,Cs2KCrF6,Perovskita,Perovskita,99.59,225,4,4.0
1532266,Rb2NaCrF6,Perovskita,Perovskita,99.6,225,4,4.0
1532346,Sr0.8Pr3.2Fe4O11.976,Perovskita,Perovskita,99.75,62,4,4.0
1532349,Sr2Pr2Fe4O11.928,Perovskita,Perovskita,99.75,74,4,4.0
1532524,Ca1.332La2.668Ti2.668Zn1.332O12,Perovskita,Perovskita,99.76,62,4,5.0
1532527,Ca1.332Pr2.668Ti2.668Zn1.332O12,Perovskita,Perovskita,99.77,62,4,5.0
1532530,Ca1.332Nd2.668Ti2.668Zn1.332O12,Perovskita,Perovskita,99.76,62,4,5.0
1532533,Ca1.332Eu2.668Ti2.668Zn1.332O12,Perovskita,Perovskita,99.74,62,4,5.0
1532638,Er4Al0.6Fe3.4O12,Perovskita,Perovskita,99.73,62,4,4.0
1532640,La2MnGaO6,Perovskita,Perovskita,99.78,62,4,4.0
1532643,La2GaFeO6,Perovskita,Perovskita,99.76,62,4,4.0
1532644,Er4Al1.2Fe2.8O12,Perovskita,Perovskita,99.74,62,4,4.0
1532651,Er4Ga0.6Fe3.4O12,Perovskita,Perovskita,99.73,62,4,4.0
1532654,TmFeO3,Perovskita,Perovskita,99.72,62,4,3.0
1532657,Tm4Al0.24Fe3.76O12,Perovskita,Perovskita,99.72,62,4,4.0
1532661,Tm4Al0.4Fe3.6O12,Perovskita,Perovskita,99.72,62,4,4.0
1532665,Tm4Al0.6Fe3.4O12,Perovskita,Perovskita,99.73,62,4,4.0
1532668,Tm4Ga0.12Fe3.88O12,Perovskita,Perovskita,99.72,62,4,4.0
1532671,Tm4Ga0.4Fe3.6O12,Perovskita,Perovskita,99.72,62,4,4.0
1532675,Tm4Ga0.6Fe3.4O12,Perovskita,Perovskita,99.72,62,4,4.0
1532747,CaZrO3,Perovskita,Perovskita,99.62,62,4,3.0
1532753,Ba3.2Ca0.8Zr4O12,Perovskita,Perovskita,99.18,140,4,4.0
1532760,Sr0.4La3.6In4O11.7996,Perovskita,Perovskita,99.73,62,4,4.0
1532762,Sr0.4La3.6Lu4O11.7996,Perovskita,Perovskita,99.31,62,4,4.0
1532790,La2MnNiO6,Perovskita,Perovskita,99.63,148,4,4.0
1532794,La2MnCoO6,Perovskita,Perovskita,99.63,148,4,4.0
1532823,LaScO3,Perovskita,Perovskita,99.7,62,4,3.0
1532827,NdScO3,Perovskita,Perovskita,99.69,62,4,3.0
1532830,SmScO3,Perovskita,Perovskita,99.66,62,4,3.0
1533031,Ba2FeWO6,Perovskita,Perovskita,99.55,225,4,4.0
1533032,Ba4Fe2MoWO12,Perovskita,Perovskita,99.57,225,4,5.0
1533033,Ba2FeMoO6,Perovskita,Perovskita,99.58,225,4,4.0
1533034,Ba8Fe4.8W3.2O24,Perovskita,Perovskita,99.57,225,4,4.0
1533062,CsPbBr3,Perovskita,No_perovskita,1.73,62,4,3.0
1533067,SrLaTa2(NO)3,Perovskita,Perovskita,99.71,62,4,5.0
1533069,YAlO3,Perovskita,Perovskita,99.76,62,4,3.0
1533089,Ca1.2Y2.8Mn4O12,Perovskita,Perovskita,99.73,62,4,4.0
1533137,Ba1.2Pr2.8Mn4O12,Perovskita,Perovskita,99.78,62,4,4.0
1533138,Ba0.8Pr2.8Mn4O12,Perovskita,Perovskita,99.66,62,4,4.0
1533146,MnCu3(SeO3)4,Perovskita,No_perovskita,21.02,62,4,4.0
1533147,MnCu(SeO3)2,Perovskita,No_perovskita,17.19,62,4,4.0
1533149,MnSeO3,Perovskita,No_perovskita,10.56,62,4,3.0
1533175,Sr1.2Mn4Bi2.8O12,Perovskita,No_perovskita,48.97,74,4,4.0
1533176,BaTbO3,Perovskita,Perovskita,99.55,74,4,3.0
1533178,Eu0.2Gd3.8Al4O12,Perovskita,Perovskita,99.77,62,4,4.0
1533179,Ba8Dy5.332Mo2.668O24,Perovskita,Perovskita,99.6,225,4,4.0
1533180,Ba8Dy5.332W2.668O24,Perovskita,Perovskita,99.62,225,4,4.0
1533181,Ba8Gd5.332W2.668O24,Perovskita,Perovskita,99.62,225,4,4.0
1533182,Ba8Gd5.332Mo2.668O24,Perovskita,Perovskita,99.58,225,4,4.0
1533183,Ba8Sm5.332W2.668O24,Perovskita,Perovskita,99.61,225,4,4.0
1533209,SrLaCuRuO6,Perovskita,Perovskita,99.59,148,4,5.0
1533269,Pr3.6Mn4Pb0.4O12,Perovskita,Perovskita,99.75,62,4,4.0
1533276,GdCrO3,Perovskita,Perovskita,99.76,62,4,3.0
1533293,Sr1.6La0.72Pr1.68Mn4O12,Perovskita,Perovskita,99.78,62,4,5.0
1533294,Sr1.6La0.24Pr2.16Mn4O12,Perovskita,Perovskita,99.78,62,4,5.0
1533311,Ca3.6Ti4Pb0.4O12,Perovskita,Perovskita,99.67,62,4,4.0
1533313,Ca3.2Ti4Pb0.8O12,Perovskita,Perovskita,99.62,62,4,4.0
1533314,Ba0.168Ca1.164La2.668Mn4O12,Perovskita,Perovskita,99.78,62,4,5.0
1533315,Ca2.8Ti4Pb1.2O12,Perovskita,Perovskita,99.53,62,4,4.0
1533316,Ba0.332Ca1La2.668Mn4O12,Perovskita,Perovskita,99.78,62,4,5.0
1533317,Ca2.4Ti4Pb1.6O12,Perovskita,Perovskita,99.24,62,4,4.0
1533323,Ca1.688Ti4Pb2.312O12,Perovskita,Perovskita,91.77,62,4,4.0
1533352,GeN2OF6,Perovskita,No_perovskita,12.54,225,4,4.0
1533422,Ca1.2La2.8Mg1.4Ti2.6O12,Perovskita,Perovskita,99.74,62,4,5.0
1533424,Ca2La2MgTi3O12,Perovskita,Perovskita,99.73,62,4,5.0
1533429,Ca3.6La0.4Mg0.2Ti3.8O12,Perovskita,Perovskita,99.7,62,4,5.0
1533459,Sr12Ta4O20.376,Perovskita,Perovskita,99.01,225,4,3.0
1533475,Ba2Sr2Yb0.2Ce1.9Zr1.9O11.904,Perovskita,Perovskita,99.61,62,4,6.0
1533568,Ba2MnMoO6,Perovskita,Perovskita,99.61,225,4,4.0
1533633,LaCoO3,Perovskita,Perovskita,99.72,15,4,3.0
1533673,La4Mn3.6Rh0.4O12,Perovskita,Perovskita,99.78,62,4,4.0
1533701,K4Ca4H2.848F9.152,Perovskita,Perovskita,62.62,62,4,4.0
1533705,K4Ca4H5.176F6.824,Perovskita,Perovskita,52.73,62,4,4.0
1533709,K4Ca4H7.056F4.944,Perovskita,No_perovskita,41.57,62,4,4.0
1533717,Ca3.164Mn4Bi0.784O12,Perovskita,Perovskita,99.63,62,4,4.0
1533767,Sr1.2Nd2.4Mg0.4Mn4O12,Perovskita,Perovskita,99.76,62,4,5.0
1533769,Sr1.2Nd2.4Mg1.2Mn3.2O12,Perovskita,Perovskita,99.76,62,4,5.0
1533782,Ba2HoRuO6,Perovskita,Perovskita,99.6,225,4,4.0
1533786,La4Mn3.8Ga0.2O12,Perovskita,Perovskita,99.77,62,4,4.0
1533789,La4Mn3.6Ga0.4O12,Perovskita,Perovskita,99.77,62,4,4.0
1533795,La4Mn3.4Ga0.6O12,Perovskita,Perovskita,99.78,62,4,4.0
1533797,Ba0.4Sr0.8Nd2.8Mn4O12,Perovskita,Perovskita,99.78,62,4,5.0
1533803,Ba0.8Sr0.4Nd2.8Mn4O12,Perovskita,Perovskita,99.78,62,4,5.0
1533805,La4Mn2.4Ga1.6O12,Perovskita,Perovskita,99.78,62,4,4.0
1533807,Ba1Sr0.2Nd2.8Mn4O12,Perovskita,Perovskita,99.78,62,4,5.0
1533813,Ba1.2Nd2.8Mn4O12,Perovskita,Perovskita,99.78,74,4,4.0
1533816,La4Mn1.6Ga2.4O12,Perovskita,Perovskita,99.77,62,4,4.0
1533821,La4Mn0.8Ga3.2O12,Perovskita,Perovskita,99.77,62,4,4.0
1533824,Ca0.8La3.2Ti2Cr2O12,Perovskita,Perovskita,99.78,62,4,5.0
1533828,Ca1.2La2.8Ti2Cr2O12,Perovskita,Perovskita,99.77,62,4,5.0
1533830,Ca1.6La2.4Ti2Cr2O12,Perovskita,Perovskita,99.77,62,4,5.0
1533832,CaLaTiCrO6,Perovskita,Perovskita,99.76,62,4,5.0
1533835,Ca2.4La1.6Ti2Cr2O12,Perovskita,Perovskita,99.76,62,4,5.0
1533838,Ca2.8La1.2Ti2Cr2O12,Perovskita,Perovskita,99.75,62,4,5.0
1533839,Ca3LaTi2Cr2O12,Perovskita,Perovskita,99.75,62,4,5.0
1533841,Ca3.2La0.8Ti2Cr2O12,Perovskita,Perovskita,99.75,62,4,5.0
1533843,Ca3.6La0.4Ti2Cr2O12,Perovskita,Perovskita,99.74,62,4,5.0
1533845,Ca2TiCrO6,Perovskita,Perovskita,99.73,62,4,4.0
1533850,Tb4Al0.12Fe3.88O12,Perovskita,Perovskita,99.75,62,4,4.0
1533852,Tb4Al0.24Fe3.76O12,Perovskita,Perovskita,99.76,62,4,4.0
1533854,Tb4Al0.4Fe3.6O12,Perovskita,Perovskita,99.76,62,4,4.0
1533856,Tb4Al0.8Fe3.2O12,Perovskita,Perovskita,99.76,62,4,4.0
1533858,Tb4Al1.2Fe2.8O12,Perovskita,Perovskita,99.77,62,4,4.0
1533860,Tb4Al1.6Fe2.4O12,Perovskita,Perovskita,99.77,62,4,4.0
1533861,Tb2AlFeO6,Perovskita,Perovskita,99.77,62,4,4.0
1533863,Tb4Al2.4Fe1.6O12,Perovskita,Perovskita,99.77,62,4,4.0
1533864,CaRuO3,Perovskita,Perovskita,99.71,62,4,3.0
1533865,Tb4Al2.8Fe1.2O12,Perovskita,Perovskita,99.78,62,4,4.0
1533866,Tb4Al3.2Fe0.8O12,Perovskita,Perovskita,99.78,62,4,4.0
1533868,Tb4Ga0.12Fe3.88O12,Perovskita,Perovskita,99.75,62,4,4.0
1533869,Tb4Ga0.24Fe3.76O12,Perovskita,Perovskita,99.75,62,4,4.0
1533870,Tb4Ga0.4Fe3.6O12,Perovskita,Perovskita,99.75,62,4,4.0
1533872,Er4Al0.12Fe3.88O12,Perovskita,Perovskita,99.73,62,4,4.0
1533873,Er4Al0.24Fe3.76O12,Perovskita,Perovskita,99.73,62,4,4.0
1533887,Ca2.8Nd1.2Ti2.8Al1.2O12,Perovskita,Perovskita,99.73,62,4,5.0
1533965,Ba0.8La7.2Mg5.0668Nb2.9332O24,Perovskita,Perovskita,99.63,225,4,5.0
1533969,La8Mg5.3332Nb2.6668O24,Perovskita,Perovskita,99.63,225,4,4.0
1534045,TbScO3,Perovskita,Perovskita,99.67,62,4,3.0
1534046,DyScO3,Perovskita,Perovskita,99.57,62,4,3.0
1534047,HoScO3,Perovskita,Perovskita,99.53,62,4,3.0
1534053,Ca3LaMn4O12,Perovskita,Perovskita,99.76,62,4,4.0
1534074,Sr2MnRuO6,Perovskita,Perovskita,99.1,140,4,4.0
1534078,Ca2MnNbO6,Perovskita,Perovskita,99.71,62,4,4.0
1534080,Ca2MnRuO6,Perovskita,Perovskita,99.74,62,4,4.0
1534082,Ca2MnSbO6,Perovskita,Perovskita,99.73,62,4,4.0
1534151,Cs2TlVF6,Perovskita,Perovskita,99.51,225,4,4.0
1534152,Cs2KVF6,Perovskita,Perovskita,99.58,225,4,4.0
1534153,KRb2VF6,Perovskita,Perovskita,99.5,225,4,4.0
1534154,Rb2NaVF6,Perovskita,Perovskita,99.56,225,4,4.0
1534220,Ba2LaReO6,Perovskita,Perovskita,99.6,225,4,4.0
1534221,Ba2SmReO6,Perovskita,Perovskita,99.61,225,4,4.0
1534222,Ba2EuReO6,Perovskita,Perovskita,99.61,225,4,4.0
1534223,Ba2TbReO6,Perovskita,Perovskita,99.61,225,4,4.0
1534224,Ba2DyReO6,Perovskita,Perovskita,99.61,225,4,4.0
1534226,Ba2TmReO6,Perovskita,Perovskita,99.62,225,4,4.0
1534228,Sr2GdReO6,Perovskita,Perovskita,99.59,225,4,4.0
1534229,Sr2TbReO6,Perovskita,Perovskita,99.59,225,4,4.0
1534231,Sr2HoReO6,Perovskita,Perovskita,99.61,225,4,4.0
1534232,Sr2YReO6,Perovskita,Perovskita,99.6,225,4,4.0
1534233,Sr2ErReO6,Perovskita,Perovskita,99.61,225,4,4.0
1534236,Ba6.4Sr1.6Yb4Re4O24,Perovskita,Perovskita,99.61,225,4,5.0
1534238,Ba3.2Sr4.8Yb4Re4O24,Perovskita,Perovskita,99.6,225,4,5.0
1534239,Ba1.6Sr6.4Yb4Re4O24,Perovskita,Perovskita,99.59,225,4,5.0
1534293,Mn3GeC,Perovskita,No_perovskita,7.59,140,4,3.0
1534294,Mn12Ge4N3,Perovskita,No_perovskita,4.92,140,4,3.0
1534295,Fe6Ge2N,Perovskita,No_perovskita,16.72,140,4,3.0
1534374,Ba2CoWO6,Perovskita,Perovskita,99.54,225,4,4.0
1534384,Ti3NiS6,Perovskita,No_perovskita,3.11,148,4,3.0
1534530,Eu3TaO6,Perovskita,Perovskita,99.53,225,4,3.0
1534540,HoAlO3,Perovskita,Perovskita,99.75,62,4,3.0
1535159,Ba2NaOsO6,Perovskita,Perovskita,99.6,225,4,4.0
1535589,Cs3TbF6,Perovskita,Perovskita,99.07,225,4,3.0
1535737,HoNiO3,Perovskita,Perovskita,99.72,62,4,3.0
1535906,Ba2NdSbO6,Perovskita,Perovskita,99.59,225,4,4.0
1535910,Ba2SmSbO6,Perovskita,Perovskita,99.6,225,4,4.0
1535913,Ba2EuSbO6,Perovskita,Perovskita,99.6,225,4,4.0
1535923,Ba2DySbO6,Perovskita,Perovskita,99.61,225,4,4.0
1535961,Ca3SiO,Perovskita,Perovskita,54.68,62,4,3.0
1535965,Ca3GeO,Perovskita,Perovskita,53.91,62,4,3.0
1535969,Sr3SiO,Perovskita,Perovskita,55.3,62,4,3.0
1535973,Sr3GeO,Perovskita,Perovskita,55.31,62,4,3.0
1535979,Yb3GeO,Perovskita,Perovskita,55.5,62,4,3.0
1536841,EuScO3,Perovskita,Perovskita,99.64,62,4,3.0
1536897,Ti4Cd(CuO4)3,Perovskita,Perovskita,99.46,204,4,4.0
1537260,NaNbO2F,Perovskita,Perovskita,85.05,62,4,4.0
1537301,Ba2MgWO6,Perovskita,Perovskita,99.62,225,4,4.0
1537302,Ba2ZnWO6,Perovskita,Perovskita,99.54,225,4,4.0
1537500,Na1.64V8Cu6O24,Perovskita,Perovskita,77.83,204,4,4.0
1537501,CaV4(CuO4)3,Perovskita,Perovskita,99.59,204,4,4.0
1537686,Ba4Bi1.2Pb2.8O12,Perovskita,Perovskita,98.54,140,4,4.0
1537753,URhS3,Perovskita,No_perovskita,9.12,62,4,3.0
1537756,UPdSe3,Perovskita,No_perovskita,7.54,62,4,3.0
1538461,K8Na4Ti4O4.0008F19.9992,Perovskita,Perovskita,99.48,225,4,5.0
1538462,K8Na4V4O4.0008F19.9992,Perovskita,Perovskita,99.49,225,4,5.0
1538463,K8Na4Nb4O7.9992F16.0008,Perovskita,Perovskita,99.42,225,4,5.0
1538464,K2NaMo(OF)3,Perovskita,Perovskita,99.18,225,4,5.0
1539085,MnNCl3,Perovskita,No_perovskita,2.09,62,4,3.0
1539456,Cs2RbYF6,Perovskita,Perovskita,99.38,225,4,4.0
1539460,Cs2KYF6,Perovskita,Perovskita,99.5,225,4,4.0
1539466,Rb2NaYF6,Perovskita,Perovskita,99.53,225,4,4.0
1539552,GdScO3,Perovskita,Perovskita,99.61,62,4,3.0
1539954,KRb2RhF6,Perovskita,Perovskita,98.92,225,4,4.0
1539955,NaTl2RhF6,Perovskita,Perovskita,94.22,225,4,4.0
1539956,Rb2NaRhF6,Perovskita,Perovskita,99.58,225,4,4.0
1539957,K2NaRhF6,Perovskita,Perovskita,99.48,225,4,4.0
1540079,Cs2NaFeF6,Perovskita,Perovskita,99.6,225,4,4.0
1540113,Cs2KTiF6,Perovskita,Perovskita,99.56,225,4,4.0
1540114,KRb2TiF6,Perovskita,Perovskita,99.46,225,4,4.0
1540871,AlSiP3,Perovskita,No_perovskita,1.38,62,4,3.0
1541315,UCrS3,Perovskita,No_perovskita,7.5,62,4,3.0
1541320,Ba8U2.68Fe5.32O24,Perovskita,Perovskita,99.39,225,4,4.0
1541322,Ba8Sc0.268U2.68Fe5.052O24,Perovskita,Perovskita,99.51,225,4,5.0
